AX,AY,AZ,GX,GY,GZ,Type
2.8,1.69,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
-5.79,3.09,-7.09,-0.01,0.02,-0.01,1.0
2.83,1.67,-9.03,0.0,0.01,-0.01,3.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.7,-9.06,0.0,0.01,-0.01,3.0
2.8,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
-0.96,4.81,-8.31,0.0,0.02,-0.01,0.0
2.82,1.67,-9.02,0.0,0.01,-0.01,3.0
2.82,1.68,-9.03,0.0,0.01,-0.01,3.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
-3.82,-1.24,-8.74,0.0,0.01,-0.01,4.0
0.37,5.62,-7.76,0.05,0.04,-0.02,2.0
-5.87,3.23,-6.99,0.0,0.01,-0.01,1.0
2.82,1.68,-9.03,0.0,0.01,-0.01,3.0
-9.42,2.27,-1.38,0.0,0.02,-0.01,1.0
2.84,1.67,-9.03,0.0,0.01,-0.01,3.0
2.79,1.68,-9.04,0.0,0.01,-0.01,3.0
1.61,-4.37,-5.95,0.0,0.02,0.01,2.0
-5.98,3.65,-6.7,0.0,0.01,-0.01,1.0
1.23,-1.85,-9.33,0.0,0.02,-0.01,0.0
-0.64,-0.61,-9.52,-0.04,0.02,0.0,2.0
2.81,1.68,-9.04,0.0,0.02,-0.01,3.0
2.82,1.67,-9.03,0.0,0.01,-0.01,3.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
-9.42,2.32,-1.38,0.0,0.01,-0.01,1.0
2.81,1.67,-9.02,0.0,0.01,-0.01,3.0
-3.79,-1.23,-8.78,0.0,0.02,-0.01,4.0
2.33,-4.51,-8.16,0.02,0.02,-0.01,2.0
-0.64,0.2,-9.57,0.0,0.02,-0.01,4.0
2.83,1.67,-9.04,0.0,0.02,-0.01,3.0
2.69,2.11,-8.95,0.0,0.02,-0.01,0.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
2.82,1.69,-9.02,0.0,0.02,-0.01,3.0
2.72,2.3,-8.94,0.0,0.01,-0.01,0.0
2.82,1.69,-9.06,0.0,0.02,-0.01,3.0
1.02,3.86,-8.75,0.0,0.02,-0.01,0.0
-3.85,-1.25,-8.65,0.03,0.0,-0.01,4.0
-3.79,-1.21,-8.77,-0.02,0.02,-0.01,4.0
-0.63,0.24,-9.59,0.0,0.02,-0.01,4.0
-3.82,-1.26,-8.8,0.0,0.02,-0.01,4.0
-9.42,2.31,-1.4,0.0,0.02,-0.01,1.0
1.88,-0.93,-8.09,0.06,-0.42,-0.12,2.0
1.35,2.29,-9.27,-0.06,-0.02,0.01,2.0
2.8,1.7,-9.08,0.0,0.01,-0.01,3.0
-3.39,-5.79,-6.95,0.0,0.02,-0.01,4.0
-5.79,3.08,-7.12,0.0,0.02,-0.01,1.0
0.81,-8.66,-4.31,0.13,0.04,0.02,2.0
-3.68,-0.79,-8.64,1.02,0.08,-0.4,4.0
2.82,1.69,-9.06,0.0,0.02,-0.01,3.0
2.1,1.69,-9.22,0.0,0.02,-0.01,0.0
1.01,3.89,-8.78,0.0,0.01,-0.01,0.0
-0.55,4.06,-8.74,-0.01,0.01,-0.01,0.0
1.55,1.8,-9.31,0.05,-0.04,-0.02,2.0
-9.49,2.13,-1.3,0.0,0.02,-0.01,1.0
2.3,2.78,-8.94,-0.01,0.02,-0.01,0.0
2.8,1.69,-9.05,0.0,0.01,-0.01,3.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.01,0.0,0.01,-0.01,3.0
0.33,-0.31,-9.58,0.0,0.01,-0.01,2.0
2.82,1.69,-9.06,0.0,0.01,-0.01,3.0
2.83,1.68,-9.05,0.0,0.01,-0.01,3.0
-9.57,1.57,-1.42,0.0,0.01,-0.01,1.0
2.81,1.68,-9.03,0.0,0.01,-0.01,3.0
-3.82,-1.24,-8.75,0.0,0.01,-0.01,4.0
1.11,5.89,-7.57,0.0,0.01,-0.01,4.0
2.71,2.31,-8.93,0.0,0.02,-0.01,0.0
2.81,1.7,-9.05,0.0,0.01,-0.01,3.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
2.82,1.69,-9.04,0.0,0.02,-0.01,3.0
-3.83,-1.25,-8.75,0.0,0.01,-0.01,4.0
2.85,1.69,-9.05,0.0,0.01,-0.01,3.0
2.82,1.68,-9.03,0.0,0.01,-0.01,3.0
-0.95,4.81,-8.32,0.0,0.02,-0.01,0.0
2.65,2.21,-8.96,0.0,0.02,-0.01,0.0
0.74,6.15,-7.43,0.0,0.02,-0.01,0.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
1.62,0.1,-9.45,0.0,0.02,-0.01,0.0
2.8,1.69,-9.06,0.0,0.01,-0.01,3.0
1.22,4.86,-8.23,0.0,0.02,-0.01,4.0
-0.58,1.28,-9.42,-1.99,0.66,0.19,0.0
3.22,-2.62,-8.81,-0.63,0.17,-0.16,4.0
2.82,1.69,-9.05,0.0,0.02,-0.01,3.0
2.8,1.69,-9.02,0.0,0.02,-0.01,3.0
2.82,1.69,-9.03,0.0,0.01,-0.01,3.0
2.8,1.68,-9.03,0.0,0.02,-0.01,3.0
0.69,-2.02,-9.34,0.25,0.16,-1.04,2.0
0.28,-0.25,-8.29,0.77,-0.52,-0.87,2.0
1.0,4.27,-8.63,0.0,0.02,-0.01,0.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
2.81,1.69,-9.07,0.0,0.01,-0.01,3.0
1.64,0.14,-9.44,0.0,0.02,-0.01,0.0
0.48,4.68,-8.44,0.0,0.01,-0.01,0.0
-9.56,1.4,-1.55,0.0,0.02,-0.01,1.0
2.84,1.69,-9.05,0.0,0.01,-0.01,3.0
-2.18,-7.23,-6.13,0.0,0.01,-0.01,4.0
-4.96,-4.21,-7.25,0.01,0.01,-0.03,4.0
2.8,1.7,-9.05,0.0,0.01,-0.01,3.0
-3.75,-1.23,-8.79,-0.04,0.02,-0.01,4.0
-9.41,2.32,-1.44,0.0,0.01,-0.01,1.0
2.81,1.7,-9.04,0.0,0.01,-0.01,3.0
0.85,4.49,-8.6,-0.65,0.33,0.56,4.0
2.82,1.69,-9.03,0.0,0.01,-0.01,3.0
-9.48,2.13,-1.34,0.0,0.01,-0.01,1.0
2.83,1.67,-9.05,0.0,0.01,-0.01,3.0
2.84,1.67,-9.05,0.0,0.01,-0.01,3.0
2.81,1.68,-9.04,0.0,0.02,-0.01,3.0
2.81,1.68,-9.06,0.0,0.01,-0.01,3.0
0.87,-6.77,-6.81,0.06,0.03,-0.02,2.0
-4.34,-4.47,-6.98,0.05,0.02,0.06,4.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
2.81,1.7,-9.03,0.0,0.01,-0.01,3.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
2.83,1.68,-9.04,0.0,0.01,-0.01,3.0
2.82,1.67,-9.04,0.0,0.01,-0.01,3.0
2.82,1.67,-9.06,0.0,0.01,-0.01,3.0
2.84,1.69,-9.05,0.0,0.01,-0.01,3.0
-0.08,-4.06,-8.94,-0.03,0.06,-0.6,2.0
2.82,1.7,-9.06,0.0,0.01,-0.01,3.0
-9.41,2.24,-1.58,0.0,0.01,-0.01,1.0
2.82,1.69,-9.02,0.0,0.01,-0.01,3.0
-3.24,-3.11,-8.53,0.0,0.01,-0.01,4.0
-9.58,1.51,-1.37,0.0,0.01,-0.01,1.0
2.81,1.68,-9.07,0.0,0.02,-0.01,3.0
-9.56,1.39,-1.5,0.0,0.01,-0.01,1.0
2.81,1.67,-9.03,0.0,0.02,-0.01,3.0
2.88,1.68,-9.03,0.0,0.01,-0.01,3.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
-2.55,6.96,-6.27,0.0,0.02,-0.01,0.0
-3.85,-1.22,-8.74,-0.01,0.01,-0.01,4.0
2.81,1.68,-9.05,0.0,0.01,-0.01,3.0
2.81,1.68,-9.03,0.0,0.01,-0.01,3.0
2.83,1.69,-9.03,0.0,0.01,-0.01,3.0
-9.39,2.29,-1.41,0.0,0.02,-0.01,1.0
2.81,1.68,-9.05,0.0,0.01,-0.01,3.0
2.8,1.67,-9.04,0.0,0.01,-0.01,3.0
2.83,1.66,-9.01,0.0,0.01,-0.01,3.0
2.82,1.68,-9.04,0.0,0.02,-0.01,3.0
2.82,1.67,-9.02,0.0,0.02,-0.01,3.0
-1.47,2.57,-6.88,-0.19,0.25,-0.03,4.0
4.4,3.79,-7.62,0.0,0.01,-0.02,4.0
2.81,1.7,-9.04,0.0,0.01,-0.01,3.0
2.81,1.7,-9.04,0.0,0.01,-0.01,3.0
2.83,1.67,-9.06,0.0,0.01,-0.01,3.0
2.83,1.68,-9.04,0.0,0.01,-0.01,3.0
2.8,1.7,-9.04,0.0,0.02,-0.01,3.0
-5.8,3.13,-7.09,0.0,0.01,-0.01,1.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
2.83,1.69,-9.05,0.0,0.01,-0.01,3.0
-9.39,2.32,-1.42,-0.01,0.02,-0.01,1.0
2.82,1.67,-9.03,0.0,0.01,-0.01,3.0
2.8,1.68,-9.04,0.0,0.01,-0.01,3.0
-1.2,4.94,-8.23,0.0,0.02,-0.01,0.0
-2.62,-2.31,-8.79,0.08,0.06,-0.02,2.0
2.65,13.28,-10.58,-1.41,-0.03,0.87,4.0
-0.96,4.8,-8.33,-0.01,0.01,-0.01,0.0
2.82,1.67,-9.03,0.0,0.01,-0.01,3.0
2.82,1.7,-9.02,0.0,0.01,-0.01,3.0
2.82,1.71,-9.06,0.0,0.01,-0.01,3.0
2.83,1.7,-9.03,0.0,0.01,-0.01,3.0
-1.05,3.33,-8.99,0.0,0.01,-0.01,2.0
-4.53,-4.97,-6.9,0.0,0.02,-0.01,4.0
-7.05,-0.94,-6.54,0.03,0.07,-0.02,4.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
-6.03,3.66,-6.65,0.0,0.02,-0.01,1.0
2.82,1.69,-9.06,0.0,0.01,-0.01,3.0
2.81,1.67,-9.03,0.0,0.01,-0.01,3.0
2.83,1.71,-9.04,0.0,0.01,-0.01,3.0
1.91,4.88,-8.07,0.0,0.01,-0.01,0.0
0.78,0.69,-9.63,0.01,0.06,-0.02,2.0
2.7,2.16,-8.98,0.0,0.02,-0.01,0.0
1.65,0.11,-9.45,0.0,0.02,-0.01,0.0
-4.94,-4.13,-7.2,0.0,0.02,-0.01,4.0
2.81,1.7,-9.04,0.0,0.01,-0.01,3.0
2.83,1.7,-9.04,0.0,0.01,-0.01,3.0
2.68,2.16,-8.99,0.0,0.01,-0.01,0.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.7,-9.02,0.0,0.01,-0.01,3.0
2.81,1.69,-9.07,0.0,0.01,-0.01,3.0
2.81,1.68,-9.03,0.0,0.01,-0.01,3.0
-0.73,3.08,-9.04,0.07,0.09,0.31,2.0
2.81,1.67,-9.05,0.0,0.01,-0.01,3.0
-3.53,-0.9,-8.92,-0.01,0.02,-0.01,4.0
-4.62,-2.23,-8.2,0.09,-0.12,0.65,4.0
2.84,1.69,-9.02,0.0,0.01,-0.01,3.0
2.8,1.69,-9.04,0.0,0.01,-0.01,3.0
-2.86,-3.03,-8.68,-0.01,0.02,-0.01,4.0
2.81,1.68,-9.03,0.0,0.01,-0.01,3.0
2.82,1.67,-9.05,0.0,0.01,-0.01,3.0
-0.59,0.17,-9.62,0.0,0.02,-0.01,4.0
2.83,1.69,-9.04,0.0,0.01,-0.01,3.0
2.81,1.71,-9.03,0.0,0.01,-0.01,3.0
1.44,0.1,-9.48,0.0,0.02,-0.01,0.0
2.83,1.7,-9.06,0.0,0.01,-0.01,3.0
2.81,1.67,-9.02,0.0,0.01,-0.01,3.0
2.81,1.67,-9.04,0.0,0.01,-0.01,3.0
-0.85,-1.49,-9.61,-0.37,-0.14,-0.05,2.0
2.8,1.69,-9.03,0.0,0.01,-0.01,3.0
2.8,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.71,-9.06,0.0,0.01,-0.01,3.0
2.83,1.7,-9.06,0.0,0.02,-0.01,3.0
0.98,7.33,-6.31,-0.03,0.02,0.0,4.0
2.82,1.69,-9.06,0.0,0.01,-0.01,3.0
2.8,1.7,-9.04,0.0,0.01,-0.01,3.0
0.08,0.71,-9.06,0.86,1.24,-0.13,2.0
-9.41,2.33,-1.41,0.0,0.01,-0.01,1.0
-0.88,1.42,-9.48,-0.09,-0.01,-0.02,2.0
2.81,1.67,-9.03,0.0,0.02,-0.01,3.0
-0.96,4.81,-8.31,0.0,0.01,-0.01,0.0
2.81,1.68,-9.01,0.0,0.01,-0.01,3.0
2.82,1.68,-9.04,0.0,0.02,-0.01,3.0
5.29,7.05,-10.5,1.77,1.58,0.24,4.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
2.81,1.67,-9.03,0.0,0.01,-0.01,3.0
-0.64,0.17,-9.55,0.0,0.01,-0.01,4.0
0.46,4.64,-8.43,0.0,0.02,-0.01,0.0
8.83,-2.33,-3.55,0.21,0.15,0.11,2.0
2.81,1.67,-9.04,0.0,0.01,-0.01,3.0
0.63,-0.35,-9.54,0.05,0.02,-0.01,2.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
-3.79,-1.21,-8.76,0.02,0.01,-0.01,4.0
0.35,-4.06,-10.46,-0.22,0.34,-0.07,2.0
2.83,1.69,-9.05,0.0,0.01,-0.01,3.0
2.81,1.68,-9.06,0.0,0.01,-0.01,3.0
-3.52,-1.77,-9.49,-0.32,-0.04,-0.19,2.0
-9.38,2.35,-1.39,0.0,0.01,-0.01,1.0
0.91,3.77,-8.86,0.0,0.02,-0.01,0.0
-2.16,-4.25,-8.36,-0.01,0.02,-0.01,4.0
2.35,3.35,-8.71,0.0,0.01,-0.01,0.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
1.69,2.65,-9.12,0.0,0.05,-0.02,2.0
-3.48,-1.35,-8.91,-0.01,0.01,-0.01,4.0
2.83,1.68,-9.03,0.0,0.01,-0.01,3.0
2.83,1.7,-9.04,0.0,0.01,-0.01,3.0
-1.94,6.65,-6.81,0.0,0.01,-0.01,0.0
2.82,1.67,-9.04,0.0,0.01,-0.01,3.0
-3.81,-1.23,-8.76,0.0,0.01,-0.01,4.0
2.81,1.71,-9.06,0.0,0.01,-0.01,3.0
-0.98,4.77,-8.36,0.0,0.02,-0.01,0.0
-9.42,2.31,-1.41,0.0,0.01,-0.01,1.0
-3.82,-1.25,-8.75,0.0,0.02,-0.01,4.0
1.21,3.31,-8.96,0.0,0.02,-0.01,0.0
3.88,2.73,-8.37,0.0,0.02,-0.01,0.0
-1.22,4.95,-8.22,0.0,0.01,-0.01,0.0
-5.95,3.25,-6.92,0.0,0.02,-0.01,1.0
-0.6,2.49,-10.1,-1.19,2.03,-0.28,2.0
2.82,1.69,-9.03,0.0,0.01,-0.01,3.0
-1.84,6.75,-6.68,0.0,0.01,-0.01,0.0
6.66,-6.14,-3.36,0.01,0.01,-0.01,1.0
2.82,1.69,-9.03,0.0,0.01,-0.01,3.0
7.25,3.24,-5.31,-1.15,-0.37,-0.16,0.0
2.8,1.69,-9.04,0.0,0.01,-0.01,3.0
2.83,1.68,-9.05,0.0,0.02,-0.01,3.0
2.82,1.71,-9.07,0.0,0.01,-0.01,3.0
1.03,4.22,-8.62,0.0,0.02,-0.01,0.0
2.81,1.69,-9.07,0.0,0.01,-0.01,3.0
-4.02,-5.67,-6.71,0.0,0.01,-0.01,4.0
-3.82,-1.23,-8.75,-0.01,0.01,-0.01,4.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
-3.49,-1.32,-8.88,0.0,0.01,-0.01,4.0
2.81,1.68,-9.04,0.0,0.02,-0.01,3.0
2.8,1.67,-9.06,0.0,0.01,-0.01,3.0
-9.46,2.16,-1.31,0.0,0.01,-0.01,1.0
2.8,1.7,-9.05,0.0,0.01,-0.01,3.0
2.1,2.93,-8.88,-0.01,0.01,-0.01,0.0
2.82,1.68,-9.05,0.0,0.01,-0.01,3.0
-9.39,2.21,-1.53,0.0,0.02,-0.01,1.0
-3.39,-5.79,-6.94,0.0,0.01,-0.01,4.0
-0.96,4.82,-8.31,-0.01,0.01,-0.01,0.0
2.83,1.68,-9.02,0.0,0.01,-0.01,3.0
2.83,1.67,-9.03,0.0,0.01,-0.01,3.0
2.83,1.68,-9.07,0.0,0.01,-0.01,3.0
2.81,1.7,-9.04,0.0,0.01,-0.01,3.0
-3.79,-1.19,-8.79,-0.01,0.02,-0.01,4.0
2.84,1.68,-9.04,0.0,0.01,-0.01,3.0
2.82,1.69,-9.06,0.0,0.02,-0.01,3.0
-2.83,-3.03,-8.66,0.0,0.02,-0.01,4.0
1.95,4.74,-8.16,0.0,0.01,-0.01,0.0
2.81,1.67,-9.04,0.0,0.02,-0.01,3.0
-9.41,2.27,-1.44,0.0,0.01,-0.01,1.0
-1.95,6.61,-6.81,0.0,0.02,-0.01,0.0
2.12,1.7,-9.2,0.0,0.01,-0.01,0.0
-0.96,4.84,-8.3,0.0,0.02,-0.01,0.0
1.66,0.04,-9.46,0.0,0.02,-0.01,0.0
2.82,1.69,-9.06,0.0,0.01,-0.01,3.0
-1.0,4.83,-8.32,0.0,0.01,-0.01,0.0
-3.73,0.76,-9.09,0.05,0.02,-0.04,4.0
2.81,1.67,-9.03,0.0,0.02,-0.01,3.0
2.82,1.68,-9.03,0.0,0.02,-0.01,3.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
2.81,1.7,-9.06,0.0,0.01,-0.01,3.0
-0.19,7.88,-5.66,0.0,-0.04,-0.01,4.0
2.79,1.68,-9.04,0.0,0.02,-0.01,3.0
2.8,1.69,-9.03,0.0,0.01,-0.01,3.0
1.01,3.82,-8.8,-0.01,0.01,-0.01,0.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
0.17,2.35,-10.77,-0.33,0.32,0.17,4.0
0.5,4.67,-8.43,0.0,0.01,-0.01,0.0
1.61,0.09,-9.45,0.0,0.01,-0.01,0.0
1.0,3.86,-8.77,0.0,0.01,-0.01,0.0
-6.02,3.66,-6.66,0.0,0.02,-0.01,1.0
2.83,1.7,-9.05,0.0,0.01,-0.01,3.0
-3.83,-1.23,-8.76,0.01,0.01,-0.01,4.0
1.66,0.04,-9.42,0.0,0.02,-0.01,0.0
2.81,1.68,-9.05,0.0,0.02,-0.01,3.0
3.39,8.12,-4.08,0.0,0.01,-0.01,4.0
-4.92,-4.15,-7.2,0.0,0.02,-0.01,4.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
1.81,4.27,-8.44,0.0,0.01,-0.01,4.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
0.91,3.72,-8.87,0.0,0.02,-0.01,0.0
-2.03,-2.65,-9.02,0.01,0.0,-0.01,2.0
-4.02,-5.68,-6.71,0.0,0.01,-0.01,4.0
2.04,4.23,-8.34,0.31,-0.27,0.04,2.0
2.81,1.71,-9.06,0.0,0.01,-0.01,3.0
-1.0,4.8,-8.34,0.0,0.01,-0.01,0.0
-3.85,-1.23,-8.74,0.0,0.02,-0.01,4.0
2.82,1.69,-9.02,0.0,0.01,-0.01,3.0
2.82,1.68,-9.06,0.0,0.01,-0.01,3.0
2.8,1.68,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.03,0.0,0.01,-0.01,3.0
-3.82,-5.26,-6.89,-0.01,0.02,0.0,4.0
2.82,1.67,-9.03,0.0,0.02,-0.01,3.0
-0.4,5.62,-7.84,-0.01,0.01,-0.01,0.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.68,-9.03,0.0,0.01,-0.01,3.0
2.82,1.65,-9.05,0.0,0.01,-0.01,3.0
-5.12,3.79,-11.08,0.18,-0.34,-1.26,4.0
2.8,1.7,-9.05,0.0,0.01,-0.01,3.0
2.82,1.7,-9.04,0.0,0.01,-0.01,3.0
-0.98,4.81,-8.29,0.0,0.02,-0.01,0.0
2.8,1.67,-9.02,0.0,0.01,-0.01,3.0
0.56,-0.06,-9.59,-0.01,0.02,-0.01,2.0
2.85,1.69,-9.07,0.0,0.01,-0.01,3.0
2.82,1.7,-9.04,0.0,0.01,-0.01,3.0
-0.98,4.8,-8.36,-0.01,0.01,0.0,0.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
2.64,2.21,-8.97,0.0,0.02,-0.01,0.0
2.81,1.69,-9.04,0.0,0.02,-0.01,3.0
0.46,-7.48,-6.94,-0.57,0.3,-0.01,2.0
2.83,1.68,-9.04,0.0,0.01,-0.01,3.0
1.9,4.86,-8.11,0.0,0.01,-0.01,0.0
2.81,1.68,-9.07,0.0,0.01,-0.01,3.0
-9.45,2.15,-1.32,-0.01,0.02,-0.01,1.0
1.41,-0.78,-8.3,0.4,-0.49,1.51,2.0
-3.74,-1.17,-8.79,-0.01,0.02,-0.01,4.0
0.78,5.98,-7.53,0.0,0.02,-0.01,0.0
2.81,1.68,-9.02,0.0,0.01,-0.01,3.0
2.82,1.67,-9.05,0.0,0.01,-0.01,3.0
-2.44,7.04,-6.24,0.0,0.02,-0.01,4.0
6.66,-6.16,-3.35,0.0,0.02,-0.01,1.0
-3.7,-1.3,-8.75,0.0,0.01,-0.01,4.0
-9.42,2.31,-1.38,0.0,0.02,-0.01,1.0
2.83,1.68,-9.02,0.0,0.01,-0.01,3.0
2.81,1.67,-9.02,0.0,0.01,-0.01,3.0
1.0,4.29,-8.59,-0.01,0.02,-0.01,0.0
-9.44,2.29,-1.43,0.0,0.01,-0.01,1.0
1.97,6.2,-7.45,0.05,-0.09,0.03,4.0
-6.01,-3.34,-6.63,-0.05,0.0,-0.07,4.0
1.62,0.03,-9.44,0.0,0.02,-0.01,0.0
-2.48,7.09,-6.2,0.0,0.01,-0.01,0.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
-0.45,-3.37,-9.05,0.12,-0.1,0.04,2.0
0.49,4.07,-9.15,-0.09,-0.14,-0.21,4.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
-3.23,-3.1,-8.53,0.0,0.01,-0.01,4.0
-5.71,8.95,-4.95,0.15,0.24,0.12,4.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
1.91,4.88,-8.09,0.0,0.02,-0.01,0.0
-0.94,4.81,-8.32,0.0,0.02,-0.01,0.0
-5.85,3.35,-6.96,0.0,0.01,-0.01,1.0
2.8,1.7,-9.04,0.0,0.01,-0.01,3.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
-4.31,-4.7,-7.22,0.0,0.01,-0.01,4.0
-3.55,-1.71,-10.42,-0.36,-0.15,0.23,2.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
-4.01,-5.68,-6.71,0.0,0.02,-0.01,4.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
2.81,1.69,-9.03,0.0,0.01,-0.01,3.0
2.79,1.69,-9.02,0.0,0.01,-0.01,3.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
-9.39,2.26,-1.52,0.0,0.01,-0.01,1.0
1.9,-6.32,-9.94,0.58,1.15,-0.29,2.0
-5.96,3.36,-6.86,0.0,0.02,-0.01,1.0
-3.8,-1.19,-8.76,0.0,0.01,-0.01,4.0
1.07,2.6,-9.14,-0.01,0.0,-0.09,2.0
-9.42,2.2,-1.55,-0.01,0.02,-0.01,1.0
-5.85,3.48,-6.89,0.0,0.02,-0.01,1.0
-0.5,-0.98,-9.35,0.01,-0.26,0.17,2.0
2.84,1.7,-9.04,0.0,0.01,-0.01,3.0
2.8,1.69,-9.02,0.0,0.01,-0.01,3.0
-5.99,3.78,-6.63,0.0,0.02,-0.01,1.0
2.66,2.3,-8.97,-0.01,0.01,-0.01,0.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
-1.84,9.07,-2.9,0.1,-0.19,0.09,4.0
7.39,-3.34,-4.62,0.14,-0.09,-0.12,0.0
1.03,4.22,-8.62,0.0,0.02,-0.01,0.0
2.81,1.68,-9.04,0.0,0.02,-0.01,3.0
2.8,1.69,-9.06,0.0,0.01,-0.01,3.0
-0.97,4.8,-8.35,0.0,0.02,-0.01,0.0
2.83,1.68,-9.05,0.0,0.01,-0.01,3.0
2.82,1.68,-9.02,0.0,0.01,-0.01,3.0
-0.53,4.11,-8.7,0.0,0.02,-0.01,0.0
2.8,1.69,-9.03,0.0,0.02,-0.01,3.0
2.81,1.67,-9.05,0.0,0.01,-0.01,3.0
2.82,1.7,-9.06,0.0,0.01,-0.01,3.0
2.81,1.67,-9.04,0.0,0.01,-0.01,3.0
2.32,3.62,-8.65,-0.01,0.01,-0.01,0.0
2.82,1.7,-9.04,0.0,0.02,-0.01,3.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
2.32,2.81,-8.92,0.0,0.01,-0.01,0.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
-9.5,2.11,-1.32,-0.01,0.02,-0.01,1.0
2.82,1.69,-9.05,0.0,0.02,-0.01,3.0
-9.4,2.31,-1.39,0.0,0.01,-0.01,1.0
2.81,1.68,-9.05,0.0,0.01,-0.01,3.0
2.64,2.23,-8.97,0.0,0.02,-0.01,0.0
2.12,1.68,-9.22,0.0,0.02,-0.01,0.0
-5.79,3.11,-7.12,-0.01,0.02,-0.01,1.0
0.79,6.0,-7.53,0.0,0.02,-0.01,0.0
2.83,1.67,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.04,0.0,0.02,-0.01,3.0
0.48,4.68,-8.44,0.0,0.02,-0.01,0.0
-1.99,2.23,-9.16,-0.01,0.02,-0.01,2.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
-3.08,7.48,-5.39,0.0,0.02,-0.01,4.0
0.7,1.4,-17.51,-1.25,-0.2,-0.05,2.0
-3.52,-1.31,-8.86,-0.02,0.02,-0.01,4.0
2.74,5.25,-8.05,-0.73,0.13,0.28,4.0
-0.57,4.06,-8.74,0.0,0.02,-0.01,0.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
-5.78,3.1,-7.1,0.0,0.01,-0.01,1.0
1.54,4.5,-6.05,0.01,0.19,0.08,2.0
-3.82,-1.26,-8.76,-0.01,0.02,-0.01,4.0
3.89,2.75,-8.36,0.0,0.02,-0.01,0.0
2.81,1.69,-9.02,0.0,0.01,-0.01,3.0
-2.96,-4.96,-8.89,4.07,1.08,-0.49,2.0
-6.01,3.64,-6.73,0.0,0.02,-0.01,1.0
2.83,1.69,-9.04,0.0,0.01,-0.01,3.0
-2.85,-3.03,-8.67,0.0,0.02,-0.01,4.0
6.62,-6.16,-3.36,0.0,0.02,-0.01,1.0
2.8,1.69,-9.02,0.0,0.01,-0.01,3.0
-9.37,2.33,-1.44,0.0,0.02,-0.01,1.0
2.81,1.67,-9.03,0.0,0.02,-0.01,3.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
-0.16,1.89,-9.42,0.03,-0.01,-0.01,2.0
-5.53,2.01,-7.68,0.0,0.01,0.0,4.0
-4.01,-5.66,-6.72,0.0,0.01,-0.01,4.0
2.81,1.68,-9.05,0.0,0.01,-0.01,3.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
-4.55,-4.97,-6.9,0.0,0.01,-0.01,4.0
